,Llama2-ShareGPT-Seed-0,Llama2-ShareGPT-Seed-1,Llama2-Tulu,Mistral-ShareGPT,Mistral-Tulu-Seed-0,Mistral-Tulu-Seed-1
Anchoring_A sales manager at a company from the commercial & professional services industry deciding on which sales strategy to employ for the next quarter.,0.2547619039475624,0.0,-0.17142857118367347,2.222222206249569e-09,0.0999999995,0.0
Anchoring_A sales manager at a company from the consumer discretionary distribution & retail industry deciding whether to implement a new customer relationship management (CRM) tool to boost sales efficiency.,0.18749999953125002,0.22222221925925928,0.08749999785625004,-0.6388888846064815,0.0,-0.2833333311527778
Anchoring_A sales manager at a company from the consumer durables & apparel industry deciding the pricing strategy to increase market share in a competitive region.,0.21666666751388886,0.0,0.0357142856632653,0.16666666541666667,0.0,-0.45333332893777784
Anchoring_A sales manager at a company from the consumer services industry deciding whether to pursue a lucrative but potentially risky sales partnership with a new vendor.,0.05714285706122448,0.3333333322222222,0.03397044744876455,0.68749999578125,-0.049999999625,0.12499999937499999
Anchoring_A sales manager at a company from the consumer staples distribution & retail industry deciding on the discount strategy for an upcoming promotional campaign.,-0.19682539634668678,0.0,0.06250000005208327,0.8333333308333334,0.0,0.4642857127295919
"Anchoring_A sales manager at a company from the food, beverage & tobacco industry deciding on the discount rate to offer a new client to secure a large order.",0.26333333249277774,0.0,0.0,0.041446681382289505,0.0,-0.049999999875
Anchoring_A sales manager at a company from the health care equipment & services industry deciding on strategies to increase sales in underperforming regions.,0.02476190523256236,0.1666666661111111,-0.08333333293055556,-1.6666662494557727e-10,0.049999999875,0.3124999986979167
Anchoring_A sales manager at a company from the household & personal products industry deciding how to structure next quarter's sales incentives to motivate the team.,0.0,0.0,0.16666666583333334,-0.04999999915000001,0.19999999800000004,0.0
Anchoring_A sales manager at a company from the insurance industry deciding on the target market for a new insurance product.,0.02499999965625003,0.3999999992,-0.0833333331111111,0.19374999749531258,0.12499999937499999,0.2333333310555556
Anchoring_A sales manager at a company from the real estate management & development industry deciding on the best sales strategy to increase occupancy rates in a new residential development.,-0.3666666643888889,0.20833333090277786,-0.2708333288715279,0.0,0.016666666569444443,0.0
Anchoring_A sales manager at a company from the semiconductors & semiconductor equipment industry deciding on the target regions for a new product launch to maximize market penetration.,0.458095236888118,0.3333333320833333,-0.016666666541666635,-0.9999999900000003,-0.1416666663972222,-0.33333333222222217
Anchoring_A sales manager at a company from the telecommunication services industry deciding whether to offer a special promotion to increase market share in a competitive area.,0.08333333473611108,-0.49999999833333336,0.33333333277777777,0.4499999980166667,0.0999999995,-0.16666666597222218
Anchoring_A store manager at a company from the consumer discretionary distribution & retail industry deciding how to optimize floor space for the upcoming seasonal product line.,0.17555555537604936,0.0,0.013888888699845697,0.7499999981250001,0.0,-0.01904761914739229
Anchoring_A store manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new customer loyalty program to boost sales.,-0.041666666423611096,-0.04166666673611115,-0.13333333288888888,0.020833333107638897,0.0,0.1999999995
Anchoring_A supply chain manager at a company from the automobiles & components industry deciding how to optimize the logistics strategy to reduce delivery times.,0.16499999991374997,-0.249999999375,-0.17222222132253087,0.8888888844444445,0.20833333090277786,-0.0333333346111111
Anchoring_A supply chain manager at a company from the capital goods industry deciding on the best strategy to minimize transportation costs while ensuring timely delivery.,0.35999999768,-0.49999999749999996,0.11111111074074073,0.041446681382289505,3.124999981007903e-10,0.04666666678444444
Anchoring_A supply chain manager at a company from the consumer durables & apparel industry deciding whether to diversify suppliers to mitigate risks of supply disruption.,0.249999999125,-0.3333333322222223,0.0444444442074074,-0.37499999531250006,-0.03999999992,0.2333333310555556
Anchoring_A supply chain manager at a company from the consumer staples distribution & retail industry deciding how to optimize logistics routes to reduce transportation costs.,0.508888887642716,0.1666666661111111,0.0,0.0,-0.15999999968,-0.16666666583333334
Anchoring_A supply chain manager at a company from the energy industry deciding on suppliers for renewable energy components.,-0.03333333332539683,0.0,-0.19999999800000004,0.22291666611579858,0.0,0.37499999718750004
"Anchoring_A supply chain manager at a company from the food, beverage & tobacco industry deciding which supplier to choose for raw material sourcing to ensure timely delivery.",0.20333333267388892,0.3333333322222222,0.27777777731481484,-0.49999999875,0.129999999715,-0.16999999903500002
Anchoring_A supply chain manager at a company from the health care equipment & services industry deciding on selecting a new vendor for essential raw materials.,0.21999999826000005,0.33333333263888887,0.023809524370748316,-0.9999999900000003,0.19999999800000004,0.0
Anchoring_A supply chain manager at a company from the household & personal products industry deciding on a new supplier to improve delivery times.,0.014999999663749975,0.11111111074074073,0.29999999750000006,0.5416666650694445,-0.1952380944750567,-0.24999999968750003
Anchoring_A supply chain manager at a company from the materials industry deciding on the best way to mitigate supply chain disruptions due to external factors.,0.03333333312777777,0.18749999953125002,-0.324999998975,0.06666666386666673,-0.08142857167438777,-0.0499999999
"Anchoring_A supply chain manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on alternate suppliers to mitigate risk during a global shortage of raw materials.",0.4066666656422223,0.33333333266666665,0.4777777769148148,-0.35833333213055557,0.12000000109333334,0.1833333308555556
Anchoring_A supply chain manager at a company from the semiconductors & semiconductor equipment industry deciding on which supplier to partner with for raw materials to ensure consistent quality and delivery times.,0.38999999754500003,0.22222222148148146,-0.2966666644761111,0.058333332730555555,-0.0999999995,-0.24999999920833335
Anchoring_A supply chain manager at a company from the technology hardware & equipment industry deciding how to redesign the logistics network to reduce costs and improve delivery times.,-0.19166666571875002,0.0,0.08333333347222219,-0.03125000011718748,-0.061904761808389996,-0.0999999995
Anchoring_A supply chain manager at a company from the transportation industry deciding on the best supplier partnership to enhance supply chain resilience.,0.45476190369756236,0.9999999949999999,0.36666666572222223,0.09999999988333333,0.27857142765561227,0.07142857096938776
